% 1. Title: Consent information from Experiment 1
%
% 2. Sources:
%      (a) Creator: Christian Medeiros Adriano
%      (b) Date of Experiment: October 20, 2014
%      (c) Paper draft = https://arxiv.org/abs/1612.03015
%
@RELATION Task

@ATTRIBUTE time_stamp  STRING
@ATTRIBUTE event  {CONSENT,SKILLTEST,SURVEY}
@ATTRIBUTE worker_id  STRING
@ATTRIBUTE consent_date STRING
@ATTRIBUTE test1 {false, true}
@ATTRIBUTE test2 {false, true}
@ATTRIBUTE test3 {false, true}
@ATTRIBUTE test4 {false, true}
@ATTRIBUTE qualification_score NUMERIC
@ATTRIBUTE test_duration NUMERIC
@ATTRIBUTE feedback STRING
@ATTRIBUTE gender {Female,Male,Prefer_not_to_tell}
@ATTRIBUTE years_programming NUMERIC
@ATTRIBUTE difficulty NUMERIC
@ATTRIBUTE country STRING
@ATTRIBUTE age NUMERIC

@DATA
"2014 10 24 14:19:34.495000",CONSENT,977_1,1.414174774495E12,false,true,false,false,1,97662.0,,,,,,
"2014 10 24 14:20:12.950000",CONSENT,978_1,1.41417481295E12,false,false,false,false,0,71808.0,,,,,,
"2014 10 24 14:20:43.572000",CONSENT,979_1,1.414174843572E12,false,false,false,true,1,80495.0,,,,,,
"2014 10 24 14:22:05.912000",CONSENT,980_1,1.414174925912E12,false,true,false,true,2,27105.0,"i basically just guessed. or said 'i can't tell'",Female,0,7,"USA",26
"2014 10 24 14:22:11.400000",CONSENT,981_1,1.414174931004E12,false,false,false,false,0,17160.0,,,,,,
"2014 10 24 14:22:40.900000",CONSENT,982_1,1.41417496009E12,false,false,false,false,0,1323107.0,,,,,,
"2014 10 24 14:23:48.626000",CONSENT,983_1,1.414175028626E12,false,false,false,false,0,153318.0,,,,,,
"2014 10 24 14:24:19.265000",CONSENT,984_1,1.414175059265E12,,,,,,,,,,,,
"2014 10 24 14:25:01.377000",CONSENT,985_1,1.414175101377E12,false,false,false,false,0,263233.0,,,,,,
"2014 10 24 14:25:07.669000",CONSENT,986_1,1.414175107669E12,false,true,false,false,1,63979.0,,,,,,
"2014 10 24 14:25:07.782000",CONSENT,987_1,1.414175107782E12,false,false,false,false,0,360727.0,,,,,,
"2014 10 24 14:25:17.406000",CONSENT,988_1,1.414175117406E12,,,,,,,,,,,,
"2014 10 24 14:25:41.806000",CONSENT,989_1,1.414175141805E12,false,false,false,true,1,49885.0,,,,,,
"2014 10 24 14:26:08.455000",CONSENT,990_1,1.414175168455E12,false,false,false,true,1,109243.0,,,,,,
"2014 10 24 14:26:35.765000",CONSENT,991_1,1.414175195765E12,false,true,false,false,1,121156.0,,,,,,
"2014 10 24 14:27:09.234000",CONSENT,992_1,1.414175229234E12,true,false,true,false,2,8792.0,"-",Male,4,7,"USA",18
"2014 10 24 14:27:38.310000",CONSENT,993_1,1.414175258031E12,,,,,,,,,,,,
"2014 10 24 14:27:42.261000",CONSENT,994_1,1.414175262261E12,true,false,false,true,2,62184.0,"it's a little tough for me. I'm not that advanced in coding and java yet. I'm teaching myself and I'm past the basics; but not that far yet",Male,1,6,"USA",29
"2014 10 24 14:28:38.572000",CONSENT,995_1,1.414175318572E12,,,,,,,,,,,,
"2014 10 24 14:28:43.999000",CONSENT,996_1,1.414175323999E12,false,true,false,false,1,163429.0,,,,,,
"2014 10 24 14:29:47.575000",CONSENT,997_1,1.414175387575E12,false,true,false,false,1,130792.0,,,,,,
"2014 10 24 14:30:41.491000",CONSENT,998_1,1.414175441491E12,false,false,false,true,1,59762.0,,,,,,
"2014 10 24 14:31:02.443000",CONSENT,999_1,1.414175462443E12,,,,,,,,,,,,
"2014 10 24 14:33:12.404000",CONSENT,1000_1,1.414175592404E12,true,true,false,true,3,147666.0,"Nice experience. Thanks!",Female,5,6,"USA",29
"2014 10 24 14:34:22.757000",CONSENT,1001_1,1.414175662757E12,false,true,false,false,1,266356.0,,,,,,
"2014 10 24 14:35:47.763000",CONSENT,1002_1,1.414175747763E12,,,,,,,,,,,,
"2014 10 24 14:37:08.660000",CONSENT,1003_1,1.414175828066E12,true,true,true,true,4,168955.0,"-",Male,3,6,"India",27
"2014 10 24 14:38:13.610000",CONSENT,1004_1,1.414175893061E12,false,false,false,false,0,153241.0,,,,,,
"2014 10 24 14:38:26.950000",CONSENT,1005_1,1.414175906095E12,,,,,,,,,,,,
"2014 10 24 14:38:32.849000",CONSENT,1006_1,1.414175912849E12,false,true,true,false,2,48698.0,"-",Female,1,4,"United States",30
"2014 10 24 14:40:07.233000",CONSENT,1007_1,1.414176007233E12,true,true,false,false,2,143019.0,,,,,,
"2014 10 24 14:40:16.683000",CONSENT,1008_1,1.414176016683E12,false,false,false,true,1,86259.0,,,,,,
"2014 10 24 14:40:34.100000",CONSENT,1009_1,1.414176034001E12,,,,,,,,,,,,
"2014 10 24 14:41:11.728000",CONSENT,1010_1,1.414176071728E12,false,false,false,false,0,29501.0,,,,,,
"2014 10 24 14:41:34.397000",CONSENT,1011_1,1.414176094397E12,false,true,false,false,1,91887.0,,,,,,
"2014 10 24 14:42:08.240000",CONSENT,1012_1,1.414176128024E12,false,true,false,false,1,91317.0,,,,,,
"2014 10 24 14:42:29.271000",CONSENT,1013_1,1.414176149271E12,false,false,false,false,0,17601.0,,,,,,
"2014 10 24 14:43:05.352000",CONSENT,1014_1,1.414176185352E12,false,false,false,false,0,52141.0,,,,,,
"2014 10 24 14:43:11.126000",CONSENT,1015_1,1.414176191126E12,,,,,,,,,,,,
"2014 10 24 14:43:46.860000",CONSENT,1016_1,1.414176226086E12,false,true,false,false,1,104889.0,,,,,,
"2014 10 24 14:44:00.334000",CONSENT,1017_1,1.414176240334E12,false,true,false,false,1,148377.0,,,,,,
"2014 10 24 14:44:32.301000",CONSENT,1018_1,1.414176272301E12,false,true,false,true,2,198415.0,"-",Male,1,5,"Dallas",32
"2014 10 24 14:44:47.502000",CONSENT,1019_1,1.414176287502E12,false,false,false,true,1,69560.0,,,,,,
"2014 10 24 14:44:49.627000",CONSENT,1020_1,1.414176289627E12,false,true,false,false,1,154151.0,,,,,,
"2014 10 24 14:44:58.572000",CONSENT,1021_1,1.414176298572E12,false,true,false,true,2,51056.0,,,,,,
"2014 10 24 14:45:28.490000",CONSENT,1022_1,1.41417632849E12,false,true,false,false,1,150554.0,,,,,,
"2014 10 24 14:45:33.902000",CONSENT,1023_1,1.414176333902E12,false,false,false,false,0,226518.0,,,,,,
"2014 10 24 14:45:49.148000",CONSENT,1024_1,1.414176349148E12,false,false,false,false,0,92426.0,,,,,,
"2014 10 24 14:47:11.856000",CONSENT,1025_1,1.414176431856E12,true,true,true,false,3,213898.0,"It's very difficult to debug function calls for objects that you know nothing about. When custom objects are used it would be helpful to have the pertinent member functions and the types they return.",Male,5,6,"United States",20
"2014 10 24 14:47:16.850000",CONSENT,1026_1,1.41417643685E12,true,true,true,true,4,334318.0,"-",Male,2,5,"united states",24
"2014 10 24 14:47:38.750000",CONSENT,1027_1,1.414176458075E12,,,,,,,,,,,,
"2014 10 24 14:47:49.404000",CONSENT,1028_1,1.414176469404E12,true,false,false,false,1,14071.0,,,,,,
"2014 10 24 14:47:49.444000",CONSENT,1029_1,1.414176469444E12,,,,,,,,,,,,
"2014 10 24 14:47:57.877000",CONSENT,1030_1,1.414176477877E12,false,true,false,true,2,80705.0,,,,,,
"2014 10 24 14:48:11.859000",CONSENT,1031_1,1.414176491859E12,false,false,false,true,1,666719.0,,,,,,
"2014 10 24 14:48:32.770000",CONSENT,1032_1,1.41417651277E12,,,,,,,,,,,,
"2014 10 24 14:48:37.690000",CONSENT,1033_1,1.414176517069E12,false,true,false,false,1,208969.0,,,,,,
"2014 10 24 14:48:39.320000",CONSENT,1034_1,1.41417651932E12,false,false,false,true,1,97230.0,,,,,,
"2014 10 24 14:48:39.923000",CONSENT,1035_1,1.414176519923E12,,,,,,,,,,,,
"2014 10 24 14:48:58.454000",CONSENT,1036_1,1.414176538454E12,,,,,,,,,,,,
"2014 10 24 14:49:15.968000",CONSENT,1037_1,1.414176555968E12,,,,,,,,,,,,
"2014 10 24 14:49:21.164000",CONSENT,1038_1,1.414176561164E12,true,false,false,true,2,374776.0,"-",Male,0,7,"UAE",28
"2014 10 24 14:49:21.860000",CONSENT,1039_1,1.41417656186E12,false,false,false,false,0,171093.0,,,,,,
"2014 10 24 14:49:41.238000",CONSENT,1040_1,1.414176581238E12,false,false,false,false,0,88322.0,,,,,,
"2014 10 24 14:50:07.598000",CONSENT,1041_1,1.414176607598E12,true,true,false,false,2,214027.0,"-",Female,3,7,"USA",31
"2014 10 24 14:51:03.240000",CONSENT,1042_1,1.414176663024E12,false,true,false,false,1,99773.0,,,,,,
"2014 10 24 14:51:34.488000",CONSENT,1043_1,1.414176694488E12,,,,,,,,,,,,
"2014 10 24 14:51:39.489000",CONSENT,1044_1,1.414176699489E12,,,,,,,,,,,,
"2014 10 24 14:51:54.168000",CONSENT,1045_1,1.414176714168E12,false,true,true,false,2,36445.0,,,,,,
"2014 10 24 14:52:05.503000",CONSENT,1046_1,1.414176725503E12,,,,,,,,,,,,
"2014 10 24 14:52:14.582000",CONSENT,1047_1,1.414176734582E12,false,false,false,false,0,558411.0,,,,,,
"2014 10 24 14:52:32.151000",CONSENT,1048_1,1.414176752151E12,false,false,false,true,1,64170.0,,,,,,
"2014 10 24 14:52:48.460000",CONSENT,1049_1,1.414176768046E12,,,,,,,,,,,,
"2014 10 24 14:52:49.678000",CONSENT,1050_1,1.414176769678E12,,,,,,,,,,,,
"2014 10 24 14:53:06.802000",CONSENT,1051_1,1.414176786802E12,true,true,true,false,3,350887.0,"Took me a lot of time to go through all the questions.",Female,3,7,"USA",42
"2014 10 24 14:54:00.837000",CONSENT,1052_1,1.414176840837E12,false,false,false,false,0,79741.0,,,,,,
"2014 10 24 14:54:29.200000",CONSENT,1053_1,1.4141768692E12,true,true,false,false,2,8905.0,,,,,,
"2014 10 24 14:55:55.283000",CONSENT,1054_1,1.414176955283E12,true,true,true,false,3,171647.0,"-",Male,20,4,"USA",44
"2014 10 24 14:56:42.673000",CONSENT,1055_1,1.414177002673E12,false,true,false,false,1,63941.0,,,,,,
"2014 10 24 15:01:06.150000",CONSENT,1056_1,1.414177266015E12,false,true,false,true,2,127089.0,"-",Male,1,7,"USA",30
"2014 10 24 15:01:09.757000",CONSENT,1057_1,1.414177269757E12,false,true,true,false,2,37559.0,"-",Male,1,5,"U.S.A.",20
"2014 10 24 15:01:22.158000",CONSENT,1058_1,1.414177282158E12,false,false,false,false,0,121704.0,,,,,,
"2014 10 24 15:04:12.410000",CONSENT,1059_1,1.414177452041E12,false,false,false,false,0,84614.0,,,,,,
"2014 10 24 15:04:24.270000",CONSENT,1060_1,1.41417746427E12,false,true,true,false,2,1031995.0,,,,,,
"2014 10 24 15:05:39.360000",CONSENT,1061_1,1.41417753936E12,false,false,false,true,1,86278.0,,,,,,
"2014 10 24 15:05:49.812000",CONSENT,1062_1,1.414177549812E12,,,,,,,,,,,,
"2014 10 24 15:05:55.933000",CONSENT,1063_1,1.414177555933E12,false,false,false,false,0,31863.0,,,,,,
"2014 10 24 15:06:01.581000",CONSENT,1064_1,1.41417756158E12,false,true,false,false,1,371351.0,,,,,,
"2014 10 24 15:06:58.811000",CONSENT,1065_1,1.414177618811E12,false,false,true,false,1,24953.0,,,,,,
"2014 10 24 15:07:11.191000",CONSENT,1066_1,1.414177631191E12,,,,,,,,,,,,
"2014 10 24 15:07:42.985000",CONSENT,1067_1,1.414177662984E12,,,,,,,,,,,,
"2014 10 24 15:07:47.423000",CONSENT,1068_1,1.414177667423E12,false,true,false,false,1,15882.0,,,,,,
"2014 10 24 15:08:18.390000",CONSENT,1069_1,1.414177698039E12,false,false,false,true,1,11900.0,,,,,,
"2014 10 24 15:08:44.552000",CONSENT,1070_1,1.414177724552E12,false,false,false,false,0,14217.0,,,,,,
"2014 10 24 15:08:45.338000",CONSENT,1071_1,1.414177725338E12,false,true,true,true,3,128131.0,"-",Male,5,4,"USA",30
"2014 10 24 15:09:42.161000",CONSENT,1072_1,1.414177782161E12,false,false,false,false,0,184806.0,,,,,,
"2014 10 24 15:09:50.593000",CONSENT,1073_1,1.414177790593E12,false,true,false,false,1,85456.0,,,,,,
"2014 10 24 15:11:40.490000",CONSENT,1074_1,1.41417790049E12,,,,,,,,,,,,
"2014 10 24 15:11:46.360000",CONSENT,1075_1,1.41417790636E12,false,false,false,true,1,55049.0,,,,,,
"2014 10 24 15:11:46.947000",CONSENT,1076_1,1.414177906947E12,false,false,false,false,0,154711.0,,,,,,
"2014 10 24 15:11:47.434000",CONSENT,1077_1,1.414177907434E12,,,,,,,,,,,,
"2014 10 24 15:12:14.697000",CONSENT,1078_1,1.414177934697E12,false,true,false,true,2,55190.0,"-",Female,.5,7,"USA",23
"2014 10 24 15:12:19.940000",CONSENT,1079_1,1.41417793994E12,false,false,false,true,1,80051.0,,,,,,
"2014 10 24 15:12:59.494000",CONSENT,1080_1,1.414177979494E12,false,false,false,false,0,68448.0,,,,,,
"2014 10 24 15:13:19.659000",CONSENT,1081_1,1.414177999659E12,false,false,true,true,2,29778.0,,,,,,
"2014 10 24 15:13:35.210000",CONSENT,1082_1,1.41417801521E12,false,false,false,true,1,216183.0,,,,,,
"2014 10 24 15:13:37.165000",CONSENT,1083_1,1.414178017164E12,true,true,true,true,4,231148.0,,,,,,
"2014 10 24 15:14:05.819000",CONSENT,1084_1,1.414178045819E12,false,true,false,true,2,113521.0,,,,,,
"2014 10 24 15:15:02.409000",CONSENT,1085_1,1.414178102409E12,false,true,false,false,1,72215.0,,,,,,
"2014 10 24 15:15:27.410000",CONSENT,1086_1,1.414178127041E12,false,true,false,false,1,115768.0,,,,,,
"2014 10 24 15:16:27.794000",CONSENT,1087_1,1.414178187794E12,,,,,,,,,,,,
"2014 10 24 15:17:20.356000",CONSENT,1088_1,1.414178240356E12,false,true,false,false,1,104454.0,,,,,,
"2014 10 24 15:18:20.319000",CONSENT,1089_1,1.414178300319E12,false,true,false,true,2,229122.0,,,,,,
"2014 10 24 15:19:00.610000",CONSENT,1090_1,1.414178340061E12,false,false,false,true,1,49246.0,,,,,,
"2014 10 24 15:19:05.448000",CONSENT,1091_1,1.414178345448E12,,,,,,,,,,,,
"2014 10 24 15:19:36.499000",CONSENT,1092_1,1.414178376499E12,true,true,true,true,4,266999.0,"-",Male,2,7,"USA",23
"2014 10 24 15:19:54.509000",CONSENT,1093_1,1.414178394509E12,,,,,,,,,,,,
"2014 10 24 15:21:00.559000",CONSENT,1094_1,1.414178460559E12,,,,,,,,,,,,
"2014 10 24 15:21:11.935000",CONSENT,1095_1,1.414178471935E12,true,false,false,true,2,141530.0,,,,,,
"2014 10 24 15:22:15.357000",CONSENT,1096_1,1.414178535357E12,false,false,false,false,0,149740.0,,,,,,
"2014 10 24 15:22:43.515000",CONSENT,1097_1,1.414178563515E12,false,false,false,false,0,103227.0,,,,,,
"2014 10 24 15:23:27.473000",CONSENT,1098_1,1.414178607473E12,false,true,false,true,2,358981.0,,,,,,
"2014 10 24 15:24:30.140000",CONSENT,1099_1,1.41417867014E12,false,false,false,false,0,83256.0,,,,,,
"2014 10 24 15:24:30.266000",CONSENT,1100_1,1.414178670266E12,false,false,false,false,0,110817.0,,,,,,
"2014 10 24 15:26:05.757000",CONSENT,1101_1,1.414178765757E12,true,true,true,true,4,279375.0,,,,,,
"2014 10 24 15:27:39.801000",CONSENT,1102_1,1.414178859801E12,,,,,,,,,,,,
"2014 10 24 15:29:43.246000",CONSENT,1103_1,1.414178983246E12,false,false,false,true,1,66491.0,,,,,,
"2014 10 24 15:30:28.774000",CONSENT,1104_1,1.414179028774E12,true,false,false,true,2,67728.0,,,,,,
"2014 10 24 15:31:04.240000",CONSENT,1105_1,1.414179064024E12,false,true,false,false,1,29554.0,,,,,,
"2014 10 24 15:32:28.902000",CONSENT,1106_1,1.414179148902E12,false,false,false,false,0,147644.0,,,,,,
"2014 10 24 15:32:48.549000",CONSENT,1107_1,1.414179168549E12,false,false,false,true,1,92202.0,,,,,,
"2014 10 24 15:33:47.738000",CONSENT,1108_1,1.414179227738E12,false,true,false,false,1,167708.0,,,,,,
"2014 10 24 15:33:55.383000",CONSENT,1109_1,1.414179235383E12,false,true,false,true,2,108164.0,,,,,,
"2014 10 24 15:36:06.152000",CONSENT,1110_1,1.414179366152E12,false,true,true,false,2,264068.0,,,,,,
"2014 10 24 15:36:57.273000",CONSENT,1111_1,1.414179417273E12,,,,,,,,,,,,
"2014 10 24 15:39:22.155000",CONSENT,1112_1,1.414179562155E12,,,,,,,,,,,,
"2014 10 24 15:40:02.286000",CONSENT,1113_1,1.414179602286E12,,,,,,,,,,,,
"2014 10 24 15:41:06.871000",CONSENT,1114_1,1.414179666871E12,false,false,false,true,1,154866.0,,,,,,
"2014 10 24 15:43:08.167000",CONSENT,1115_1,1.414179788167E12,false,false,false,true,1,106336.0,,,,,,
"2014 10 24 15:43:15.390000",CONSENT,1116_1,1.414179795039E12,false,false,false,false,0,236476.0,,,,,,
"2014 10 24 15:44:16.450000",CONSENT,1117_1,1.414179856449E12,false,true,true,false,2,139069.0,"-",Male,2,1,"USA",49
"2014 10 24 15:44:29.953000",CONSENT,1118_1,1.414179869953E12,false,true,false,false,1,186511.0,,,,,,
"2014 10 24 15:44:37.337000",CONSENT,1119_1,1.414179877337E12,false,true,true,false,2,24225.0,,,,,,
"2014 10 24 15:45:00.141000",CONSENT,1120_1,1.414179900141E12,false,false,false,false,0,267734.0,,,,,,
"2014 10 24 15:45:08.150000",CONSENT,1121_1,1.414179908015E12,false,false,false,false,0,10437.0,,,,,,
"2014 10 24 15:45:27.587000",CONSENT,1122_1,1.414179927587E12,false,true,false,false,1,27623.0,,,,,,
"2014 10 24 15:45:42.508000",CONSENT,1123_1,1.414179942508E12,false,true,false,true,2,171691.0,,,,,,
"2014 10 24 15:46:05.894000",CONSENT,1124_1,1.414179965894E12,true,false,false,false,1,78697.0,,,,,,
"2014 10 24 15:46:59.734000",CONSENT,1125_1,1.414180019734E12,false,true,false,false,1,167088.0,,,,,,
"2014 10 24 15:46:59.855000",CONSENT,1126_1,1.414180019855E12,false,true,true,false,2,56265.0,,,,,,
"2014 10 24 15:47:43.228000",CONSENT,1127_1,1.414180063228E12,false,false,false,false,0,164483.0,,,,,,
"2014 10 24 15:47:52.835000",CONSENT,1128_1,1.414180072835E12,false,true,false,false,1,222797.0,,,,,,
"2014 10 24 15:48:00.500000",CONSENT,1129_1,1.41418008005E12,false,false,false,true,1,75653.0,,,,,,
"2014 10 24 15:49:18.670000",CONSENT,1130_1,1.41418015867E12,false,true,false,false,1,969950.0,,,,,,
"2014 10 24 15:49:37.833000",CONSENT,1131_1,1.414180177833E12,false,true,false,false,1,159776.0,,,,,,
"2014 10 24 15:50:55.880000",CONSENT,1132_1,1.41418025588E12,false,false,false,false,0,87125.0,,,,,,
"2014 10 24 15:52:09.439000",CONSENT,1133_1,1.414180329439E12,false,false,false,true,1,58844.0,,,,,,
"2014 10 24 15:52:35.833000",CONSENT,1134_1,1.414180355833E12,false,true,false,false,1,143075.0,,,,,,
"2014 10 24 15:52:36.120000",CONSENT,1135_1,1.41418035612E12,,,,,,,,,,,,
"2014 10 24 15:52:55.761000",CONSENT,1136_1,1.414180375761E12,false,true,false,true,2,173345.0,"-",Male,1,7,"United States",28
"2014 10 24 15:55:38.916000",CONSENT,1137_1,1.414180538916E12,false,false,false,false,0,137353.0,,,,,,
"2014 10 24 15:55:53.812000",CONSENT,1138_1,1.414180553812E12,false,true,true,true,3,232800.0,,,,,,
"2014 10 24 15:56:07.597000",CONSENT,1139_1,1.414180567597E12,false,true,false,true,2,94698.0,"The survey did not state that it required any prior knowledge of programming; I hope that my lack of it does not count as a strike against me.",Female,0,7,"United States",27
"2014 10 24 15:56:33.201000",CONSENT,1140_1,1.414180593201E12,true,true,true,false,3,1789456.0,"Give longer explanations and more code for smaller amount of questions.",Male,3,5,"United States of America",31
"2014 10 24 15:56:35.492000",CONSENT,1141_1,1.414180595492E12,false,true,true,false,2,347357.0,,,,,,
"2014 10 24 15:56:37.800000",CONSENT,1142_1,1.41418059708E12,false,true,false,false,1,195017.0,,,,,,
"2014 10 24 15:56:38.150000",CONSENT,1143_1,1.41418059815E12,false,false,false,false,0,7734981.0,,,,,,
"2014 10 24 15:58:28.620000",CONSENT,1144_1,1.41418070862E12,true,true,true,false,3,263741.0,,,,,,
"2014 10 24 15:59:13.143000",CONSENT,1145_1,1.414180753143E12,,,,,,,,,,,,
"2014 10 24 15:59:58.940000",CONSENT,1146_1,1.414180798094E12,false,false,false,true,1,71264.0,,,,,,
"2014 10 24 16:00:37.700000",CONSENT,1147_1,1.414180837007E12,,,,,,,,,,,,
"2014 10 24 16:03:42.554000",CONSENT,1148_1,1.414181022554E12,,,,,,,,,,,,
"2014 10 24 16:03:50.187000",CONSENT,1149_1,1.414181030187E12,,,,,,,,,,,,
"2014 10 24 16:04:19.797000",CONSENT,1150_1,1.414181059797E12,false,false,false,false,0,114734.0,,,,,,
"2014 10 24 16:05:51.565000",CONSENT,1151_1,1.414181151565E12,false,true,false,false,1,111689.0,,,,,,
"2014 10 24 16:06:33.235000",CONSENT,1152_1,1.414181193235E12,false,false,false,true,1,29130.0,,,,,,
"2014 10 24 16:06:42.566000",CONSENT,1153_1,1.414181202565E12,false,true,false,false,1,398485.0,,,,,,
"2014 10 24 16:07:10.565000",CONSENT,1154_1,1.414181230565E12,false,false,false,false,0,46308.0,,,,,,
"2014 10 24 16:08:21.890000",CONSENT,1155_1,1.41418130189E12,false,false,true,false,1,207385.0,,,,,,
"2014 10 24 16:08:54.363000",CONSENT,1156_1,1.414181334362E12,false,true,false,false,1,423929.0,,,,,,
"2014 10 24 16:09:44.457000",CONSENT,1157_1,1.414181384457E12,,,,,,,,,,,,
"2014 10 24 16:14:02.545000",CONSENT,1158_1,1.414181642545E12,false,false,false,false,0,349536.0,,,,,,
"2014 10 24 16:14:09.484000",CONSENT,1159_1,1.414181649484E12,true,false,true,true,3,77574.0,,,,,,
"2014 10 24 16:14:25.670000",CONSENT,1160_1,1.41418166567E12,false,true,false,false,1,114598.0,,,,,,
"2014 10 24 16:16:57.739000",CONSENT,1161_1,1.414181817739E12,false,false,true,true,2,215702.0,,,,,,
"2014 10 24 16:17:02.718000",CONSENT,1162_1,1.414181822718E12,false,false,true,true,2,63147.0,,,,,,
"2014 10 24 16:18:38.370000",CONSENT,1163_1,1.414181918037E12,false,false,false,false,0,147605.0,,,,,,
"2014 10 24 16:18:40.993000",CONSENT,1164_1,1.414181920993E12,false,false,true,true,2,45049.0,,,,,,
"2014 10 24 16:19:07.718000",CONSENT,1165_1,1.414181947718E12,,,,,,,,,,,,
"2014 10 24 16:19:42.828000",CONSENT,1166_1,1.414181982828E12,false,false,false,false,0,145741.0,,,,,,
"2014 10 24 16:21:27.182000",CONSENT,1167_1,1.414182087182E12,false,false,false,true,1,389265.0,,,,,,
"2014 10 24 16:21:34.968000",CONSENT,1168_1,1.414182094968E12,,,,,,,,,,,,
"2014 10 24 16:22:22.729000",CONSENT,1169_1,1.414182142729E12,,,,,,,,,,,,
"2014 10 24 16:22:39.809000",CONSENT,1170_1,1.414182159809E12,false,false,true,true,2,8887.0,"-",Female,5,3,"USA",35
"2014 10 24 16:23:14.278000",CONSENT,1171_1,1.414182194278E12,false,false,true,true,2,18324.0,"-",Male,20,1,"USA",40
"2014 10 24 16:23:38.763000",CONSENT,1172_1,1.414182218763E12,,,,,,,,,,,,
"2014 10 24 16:23:55.582000",CONSENT,1173_1,1.414182235582E12,,,,,,,,,,,,
"2014 10 24 16:25:30.498000",CONSENT,1174_1,1.414182330498E12,false,true,false,true,2,180850.0,,,,,,
"2014 10 24 16:25:43.427000",CONSENT,1175_1,1.414182343427E12,false,true,false,false,1,8739.0,,,,,,
"2014 10 24 16:27:47.708000",CONSENT,1176_1,1.414182467708E12,false,true,false,false,1,766762.0,,,,,,
"2014 10 24 16:30:07.129000",CONSENT,1177_1,1.414182607129E12,false,false,false,false,0,165680.0,,,,,,
"2014 10 24 16:30:50.461000",CONSENT,1178_1,1.414182650461E12,false,true,true,false,2,611536.0,,,,,,
"2014 10 24 16:33:33.165000",CONSENT,1179_1,1.414182813165E12,,,,,,,,,,,,
"2014 10 24 16:34:12.693000",CONSENT,1180_1,1.414182852693E12,false,true,false,false,1,300960.0,,,,,,
"2014 10 24 16:35:23.683000",CONSENT,1181_1,1.414182923683E12,false,true,true,false,2,338388.0,,,,,,
"2014 10 24 16:36:23.219000",CONSENT,1182_1,1.414182983219E12,,,,,,,,,,,,
"2014 10 24 16:41:33.960000",CONSENT,1183_1,1.41418329396E12,false,true,false,false,1,201713.0,,,,,,
"2014 10 24 16:42:04.561000",CONSENT,1184_1,1.414183324561E12,false,false,false,false,0,141392.0,,,,,,
